Feat0,Feat1,Feat2,Feat3,Feat4,Feat5,Feat6,Feat7,target
142.484375,60.20887917,-0.259217224,-0.692099838,4.965719064,32.72196641,6.458383374,39.85646541,0
66.6875,48.25093101,1.567932843,2.827568398,26.14966555,57.48025842,2.216428138,3.905750406,1
127.46875,53.68134241,0.009769425,-0.548990547,3.385451505,22.72393775,8.394011856,73.90099972,0
151.78125,42.85074706,-0.12452117,0.691393134,1.384615385,12.49371337,12.68726962,196.3809464,0
119.9453125,42.79279813,0.112003206,0.267628718,5.690635452,28.42498099,6.082381555,39.62812463,0
100.8046875,43.07099129,0.263735396,0.492581346,1.209866221,10.95881327,15.68396047,304.8775434,0
134.0,48.52270731,0.04345247,0.041690331,6.337792642,31.67977753,5.448783391,30.15505037,0
124.0859375,58.16947591,0.152932139,-0.523367879,2.123745819,13.83646984,9.332406357,118.6081303,0
110.515625,48.99361954,0.1209765,-0.216995758,1.423913043,15.79419467,12.3327067,159.8221244,0
124.8671875,44.84650403,0.170959265,0.531905913,2.634615385,16.24162575,9.053004893,100.0908494,0
98.390625,46.65770207,0.41240313,0.315738766,2.39548495,14.40491647,9.175932448,111.7958742,0
126.3125,44.03616234,0.197347454,0.541459826,0.459866221,8.931412453,23.21577878,597.2427318,0
18.1171875,29.29766978,6.446705558,44.60158751,50.10785953,66.32182537,1.456423391,1.335181593,1
95.3671875,50.26832239,1.110711588,1.167954551,144.7065217,76.99977191,-0.397906063,-0.953013285,1
140.6328125,40.92693014,-0.352303863,0.961991881,1.35451505,13.53268327,13.81133024,224.6668128,0
126.3671875,44.96906421,-0.100562357,0.021992596,0.683946488,8.81823759,22.08963805,590.2587782,0
143.203125,51.8016589,-0.133450574,-0.382984688,3.08277592,16.00226795,7.433161805,74.42934486,0
34.6640625,34.03703804,4.53987547,23.64058131,39.85785953,68.72288055,1.722660161,1.888185042,1
136.9921875,48.92795981,-0.058273844,0.073257904,3.14548495,18.90144934,7.797219497,72.35171105,0
138.6875,46.71016853,0.051408079,-0.249398712,2.591973244,15.19793824,8.388079536,92.35484904,0
91.984375,43.81958473,0.825235154,1.962024167,51.73913043,90.86816781,1.26781163,-0.293069512,1
110.4921875,52.00045013,-0.043436629,-0.19253679,2.032608696,13.82601301,10.44848795,140.5601875,0
120.3125,48.97587895,0.340131465,-0.012273793,147.0225753,88.72365307,-0.799010975,-0.976216784,0
119.8359375,61.09863661,0.210767984,-0.839404832,9.815217391,38.97765593,3.996887206,15.03876166,0
108.65625,47.98281553,0.181836381,0.117573425,1.376254181,14.5171069,12.69823022,174.9362284,0
113.140625,47.98449202,0.428084454,-0.004348699,1.846989967,12.4669127,11.23667185,171.6452737,0
117.828125,39.43251937,0.146218037,1.005438283,0.851170569,10.9280678,16.85338268,325.6938292,0
117.3515625,54.76848858,-0.039511256,-0.437704335,4.483277592,25.24354061,7.236100363,56.9403984,0
128.8828125,52.4126686,-0.066159643,-0.572277978,7.602006689,32.15156096,4.328367812,18.259125,0
8.84375,31.10226014,7.147370032,51.3090457,151.7140468,75.04943858,-0.210533461,-1.278222193,1
120.171875,56.64184481,0.321899629,-0.399542344,89.16137124,93.13634885,0.116887235,-1.92141734,0
124.453125,52.69959964,0.023508784,-0.369975651,0.97909699,12.87418139,16.04898479,279.3496746,0
111.5546875,52.48077157,0.390190794,-0.176512088,0.530936455,10.23265542,21.4006961,479.7437594,0
138.046875,43.84825741,-0.134319192,0.593689517,1.947324415,11.76446955,11.88800712,202.6613156,0
113.328125,51.52488922,0.255773069,-0.241152787,3.893812709,20.46045035,6.205868415,44.58186541,0
72.734375,38.52809129,2.195396957,6.201500447,62.4632107,77.51439278,0.913483452,-0.483853847,1
129.5,48.76009511,-0.049682779,0.362446585,6.180602007,28.66545282,5.72629534,35.39127049,0
120.359375,52.75144168,0.147190601,-0.289635994,1.891304348,13.88985186,11.40336261,163.6346958,0
126.046875,50.90936483,-0.139294973,-0.170852942,7.939799331,36.95015699,4.702129693,21.10061668,0
118.453125,44.20263344,0.127504326,0.139725829,1.50083612,12.02919383,12.90421569,211.2273103,0
111.15625,41.81365609,-0.081760445,0.876420451,2.12541806,14.42902093,10.02978652,124.9713288,0
125.796875,46.88139279,0.227336961,0.073475282,3.980769231,24.81962619,6.837324178,48.96601086,0
104.0625,37.47890031,0.381301627,1.401753113,1.703177258,13.60889525,11.70869055,165.9993289,0
103.609375,50.68888475,0.668726528,0.229318786,2.677257525,18.73453479,10.46275081,120.9264467,0
100.3515625,49.34771237,0.279276773,-0.16955397,1.546822742,13.22756755,11.26469905,157.0202884,0
125.6796875,44.42548776,0.005356436,0.058333807,2.473244147,15.18938812,8.713224984,97.24482841,0
109.171875,54.99916326,0.544093645,-0.163703037,1.983277592,14.1798548,10.12065623,129.0048908,0
128.78125,48.49950668,-0.132934997,-0.3086467,4.659698997,27.84591648,6.271304539,39.43878714,0
84.6015625,39.68909246,0.500414213,1.693290033,2.377926421,18.45624803,10.11281538,112.4855628,0
106.84375,41.6078113,0.393022617,1.154649341,1.483277592,15.41425375,11.95950342,153.7857247,0
131.1796875,48.99863416,0.070260303,-0.175594329,14.4138796,43.49945344,3.073368345,8.639340914,0
114.1640625,50.97407082,0.00336734,-0.312988521,1.214882943,12.03297362,13.37219915,218.3875382,0
72.1953125,36.16111054,2.60122326,9.521297542,10.63628763,41.68584516,4.206409502,17.25083221,1
148.953125,53.39971023,-0.293447981,-0.417406344,3.218227425,24.3648419,7.852941416,62.23661372,0
140.28125,52.74525119,-0.20388525,-0.055773996,2.363712375,19.49180398,9.533112082,97.7950942,0
126.859375,45.45150822,0.001818485,0.203492558,3.389632107,20.38226718,7.829813671,70.00080537,0
112.1015625,53.25936535,0.269042727,-0.09150085,2.157190635,14.85859908,9.889504332,119.6511932,0
116.3203125,49.02103082,0.091014022,-0.092804322,4.382943144,22.13863683,6.330096283,44.57037314,0
119.484375,46.26097579,0.057837081,0.244327803,2.964046823,17.57067558,8.119219977,81.23179816,0
138.0703125,50.93595605,0.140966118,-0.201039902,3.822742475,24.12281185,6.89823689,49.54589194,0
104.4609375,56.6716009,0.479428247,-0.443330096,2.327759197,14.73521929,9.36505447,111.8362042,0
113.9375,50.81964894,-0.02026941,-0.270797765,1.45819398,12.0438479,13.05077255,214.2820645,0
110.65625,43.02060507,0.599170625,0.847204915,3.463210702,19.41703432,6.650884176,50.92650813,0
